,age_building,count_floors_pre_eq,height_ft_pre_eq,plinth_area_sq_ft,land_surface_condition,foundation_type,roof_type,ground_floor_type,other_floor_type,position,plan_configuration,has_superstructure_adobe_mud,has_superstructure_mud_mortar_stone,has_superstructure_stone_flag,has_superstructure_cement_mortar_stone,has_superstructure_mud_mortar_brick,has_superstructure_cement_mortar_brick,has_superstructure_timber,has_superstructure_bamboo,has_superstructure_rc_non_engineered,has_superstructure_rc_engineered,condition_post_eq,has_geotechnical_risk,has_geotechnical_risk_fault_crack,has_geotechnical_risk_flood,has_geotechnical_risk_land_settlement,has_geotechnical_risk_landslide,has_geotechnical_risk_liquefaction,has_geotechnical_risk_other,has_geotechnical_risk_rock_fall,damage_grade
17388,15,2,16,458,1,2,1,2,2,0,0,0,1,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,1,4
245425,39,1,10,320,0,2,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,3
246642,45,2,24,560,1,2,1,2,1,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4
553691,30,2,14,250,0,2,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1
293358,7,2,12,174,0,2,1,2,2,3,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,4
76545,22,1,10,425,0,2,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
483708,12,2,12,234,0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2
582046,15,2,23,308,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3
320289,26,2,20,441,0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
207117,10,1,8,450,0,3,2,1,3,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
569417,14,2,16,556,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
120991,37,3,21,300,0,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
103580,40,2,14,517,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3
553110,10,2,13,350,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
27228,75,3,13,325,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4
338106,30,2,14,155,0,2,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
295600,24,3,17,430,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,4
447349,20,3,18,384,2,2,2,2,2,3,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,2
27198,6,3,18,422,0,2,1,1,1,3,0,0,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,2
334956,46,3,27,450,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,4
310284,18,3,20,200,0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
8722,28,2,14,280,1,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
539211,12,1,8,173,2,3,1,2,3,3,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,1,0,0,0,2
40820,20,2,16,400,0,2,1,2,1,3,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1
570783,29,2,15,331,0,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2
182160,6,2,14,364,1,2,1,1,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
323973,6,3,21,664,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
512338,14,2,18,360,1,2,1,2,1,3,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,1,1,0,0,0,4
240774,32,2,22,290,1,2,1,2,1,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2
132831,11,2,16,380,0,2,1,2,1,3,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
272161,15,2,15,392,1,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
378678,17,2,14,205,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,0,0,2
597981,2,3,30,644,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
279137,20,2,14,250,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
501931,25,2,16,180,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
481387,10,2,12,230,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,4
54900,18,1,8,400,1,2,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4
71244,15,2,18,464,1,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
26986,40,3,18,250,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
1870,8,3,21,558,0,2,1,2,1,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
306981,43,1,12,256,0,2,1,2,3,3,2,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
93092,9,1,9,320,0,2,2,2,3,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
396162,35,2,16,400,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,3
457743,25,2,18,380,0,2,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,1,2
549394,9,1,10,165,0,3,1,2,3,3,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,1,1,0,0,0,4
107765,15,2,18,280,0,2,1,2,1,3,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
188186,5,2,10,200,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
55928,23,1,9,550,0,2,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
259652,15,3,19,155,0,2,2,2,1,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
592904,35,2,13,380,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
213836,8,2,21,312,0,2,1,2,2,3,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
91437,18,2,18,200,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
60878,16,2,14,380,0,1,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
387136,13,2,14,450,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
198635,22,2,12,338,1,3,2,2,2,3,0,0,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,2
66754,45,2,15,180,0,2,1,2,1,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
306550,95,2,14,225,0,2,1,2,2,1,2,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,4
509355,45,3,18,520,0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
113737,12,3,24,700,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
541863,37,2,20,307,0,2,1,2,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
73487,4,1,9,600,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245409,27,1,6,264,0,2,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2
303837,85,3,21,306,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
95002,16,2,15,400,0,2,1,2,1,3,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
23724,15,2,12,120,1,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,0,0,4
584328,70,3,24,400,2,2,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
589145,25,2,15,350,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
165149,19,3,27,411,0,1,0,0,2,2,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1
6682,30,3,24,616,0,2,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2
100713,36,3,17,400,0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
596440,3,2,15,190,0,2,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
540743,7,2,12,246,0,2,1,2,1,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
417627,26,2,14,960,0,2,1,2,1,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4
163248,70,4,36,300,0,2,1,1,2,1,0,1,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,3
491914,26,2,13,288,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
462331,9,3,27,420,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
491706,15,2,14,265,1,2,2,2,2,3,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,3
49740,7,1,8,400,1,2,1,2,3,3,2,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
461191,5,1,9,180,0,1,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
304785,17,3,20,740,0,2,2,2,1,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
293180,27,3,18,383,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,4
391572,10,2,18,520,2,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1
534221,25,1,9,729,0,1,1,0,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41755,2,1,6,160,0,3,1,2,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
246743,25,3,23,302,1,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2
399492,11,2,24,448,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1
208659,12,2,16,786,1,3,2,2,2,0,1,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,0,1
64941,40,2,20,350,0,2,1,2,1,3,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3
74832,15,2,14,560,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
124909,41,2,18,580,2,2,1,2,2,3,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,4
527090,14,1,9,921,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1
329200,65,3,18,375,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
587772,62,3,35,600,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2
210269,2,2,20,600,0,4,2,0,1,3,0,0,0,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,3
113563,25,3,21,425,0,2,1,2,2,3,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
70640,3,3,20,320,0,2,1,1,2,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
503153,12,2,16,372,0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
70549,12,1,10,240,1,2,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
42265,22,2,15,528,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3
102923,95,3,20,475,0,2,1,2,2,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
114880,13,3,24,600,0,2,1,2,2,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
485153,17,2,15,247,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
424841,5,3,27,800,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
343140,25,2,16,736,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
262119,20,2,16,350,0,2,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
179156,25,2,13,320,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
399974,18,2,22,600,1,2,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
170905,23,2,14,416,0,2,1,2,2,3,0,0,1,0,0,0,0,1,0,0,0,3,1,1,0,1,0,0,0,0,4
204644,6,1,11,728,1,0,0,0,3,3,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,2
480338,9,2,16,360,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
583596,10,1,8,180,0,2,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
453039,30,3,21,460,0,2,1,2,2,0,0,0,1,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,4
550878,30,2,16,900,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
470264,15,2,14,223,1,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2
86404,18,2,14,688,1,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
404993,80,4,28,390,0,2,2,2,2,2,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
71356,22,3,18,504,2,2,1,2,1,3,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,2
357232,70,2,19,308,2,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
140300,83,5,30,1138,0,2,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
368059,8,2,18,448,0,2,1,1,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
498248,15,1,8,450,0,2,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
195996,10,2,15,450,1,3,1,2,1,3,0,0,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,3
469854,5,1,8,220,0,2,1,0,3,3,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1
474338,7,2,14,315,0,2,1,2,1,3,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,4
468623,15,2,15,234,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
367319,20,2,14,375,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4
470087,15,2,15,315,0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3
40590,35,2,18,320,1,2,1,2,2,3,0,1,1,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,4
437371,27,1,9,182,0,2,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
464218,35,3,17,300,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
492696,50,2,14,150,1,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1
300267,2,1,8,160,0,2,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
98374,999,2,20,357,2,2,1,1,2,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
562671,20,1,6,186,1,4,2,1,3,3,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,3
587471,8,1,11,600,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,2
209001,30,2,20,400,2,3,2,2,1,3,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,0,1,0,0,0,3
33378,15,1,10,775,0,1,1,0,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356816,45,3,25,575,0,2,2,2,2,3,0,0,1,0,0,0,0,1,0,0,0,6,1,0,0,1,0,0,0,0,3
457866,25,2,16,572,0,2,1,2,2,3,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,4
233801,3,3,18,300,2,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,0,0,3
174745,4,2,20,450,0,2,1,1,1,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
354191,30,1,6,245,0,2,1,2,3,3,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3
199633,23,2,22,500,0,3,2,2,2,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2
429681,20,2,18,520,1,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
506909,16,3,18,380,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
436968,12,2,16,858,0,2,1,0,2,3,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,3
283120,17,4,24,416,1,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,1,1,0,1,1,0,0,0,3
97091,18,1,7,230,0,2,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,1,4
249477,5,2,12,375,0,2,2,1,2,3,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,2
540129,6,2,9,400,1,3,1,2,1,3,0,0,0,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,2
446864,7,2,16,338,2,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,4
268867,25,2,13,421,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
175164,20,2,14,450,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
162597,31,4,32,336,0,2,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
565186,15,2,12,223,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
305072,25,2,14,200,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1
592766,6,2,14,365,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1
166120,47,2,18,445,2,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,0,0,3
143582,90,4,24,160,0,2,1,3,2,2,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3
558124,8,2,16,420,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
459022,4,2,14,520,1,2,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4
8289,12,2,14,415,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
454658,4,2,18,360,0,2,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,4,1,1,0,0,1,0,0,0,4
274286,18,3,18,540,0,2,2,2,1,3,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,3
485643,10,3,18,336,0,1,2,0,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
512754,20,2,14,400,0,2,1,2,2,3,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
50078,25,2,18,500,1,2,1,4,2,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
308021,1,2,16,405,0,2,1,2,2,3,0,0,1,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,4
453812,10,2,22,288,0,4,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3
305949,15,3,21,315,1,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4
438748,60,2,15,210,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
299734,14,2,14,332,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,1,1,0,1,0,0,0,0,4
134823,34,2,12,407,0,2,1,2,2,3,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,4
208436,15,2,14,300,0,2,2,2,1,3,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,4
107397,20,2,20,300,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4
155463,100,4,24,500,0,2,2,2,2,0,0,1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4
399071,8,3,17,350,0,2,1,2,2,3,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3
594736,4,2,14,540,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3
344920,30,3,24,198,0,2,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
254190,22,2,16,350,1,2,1,2,2,1,0,0,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,2
288416,40,2,14,280,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
352490,6,3,16,350,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
150462,50,3,21,400,0,2,1,2,1,3,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
200343,68,2,25,540,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3
196646,27,2,18,319,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
12224,5,1,10,304,0,2,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,4
358189,30,2,18,280,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4
258295,60,2,14,120,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
53416,10,1,8,150,0,2,1,2,3,3,0,0,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,3
576916,50,2,14,420,0,4,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4
367233,7,2,12,240,0,3,1,2,2,3,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,1,0,0,0,2
169441,40,3,25,170,0,2,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3
265533,36,3,22,305,0,2,2,2,2,3,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,4
499090,12,2,18,480,0,2,1,2,2,3,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,3
498003,20,2,12,192,0,2,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
18773,30,2,20,855,1,2,1,2,1,3,0,0,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,3
538453,18,1,15,360,0,3,1,2,3,3,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1
512295,10,2,15,430,1,2,1,2,2,3,0,0,1,0,0,0,0,1,0,0,0,6,1,0,0,0,1,0,0,0,2
369568,28,3,18,558,0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
365766,15,2,20,504,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3
594855,54,2,13,432,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
549413,9,1,9,215,0,3,1,2,3,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
484699,55,3,18,325,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,1,3
396351,13,2,16,420,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,3
144134,13,1,9,560,0,2,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4
343141,9,2,16,656,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
92886,11,2,16,590,0,2,2,2,2,3,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4
212588,8,2,17,250,0,3,2,2,1,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,4
410721,15,1,8,250,1,2,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
